GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Trinidad and Tobago,Gross capital formation,1155245921,1813056540,1595598484,1440659619,2079442658,2519795221,2884037465,2976457138,3810952427,3933272583,4822132386,4020255806,4125944210,4003870007,3552441242,2995324073,2432471874,1936801452,1276453749,1511589966,1465709728,1525517895,1147005936,1181416114,1709858135,1821281568,1823499447,2563867644,2634839758,1853743246,1738615185,2485637017,2177956770,3497997778,3141322577,4822877794,3110473902,2969537799,3058857818,1459755281,1373559759,1525888653,1468043807,1553512443,1575389295
Trinidad and Tobago,Gross fixed capital formation (including Acquisitions less disposals of valuables),1162870779,1825023081,1606129758,1450168265,2093167402,2536426381,2903072697,2996102360,3836105487,3959232981,4853959439,4046790311,4153176280,4030296362,3575888076,3015093820,2448526683,1949584735,1284878603,1521566766,1424544922,1448460058,1104879274,1082558480,1345624974,1700366155,1751917003,2518279214,2497577692,1831272836,1622431015,2465307673,2102219221,3382669218,2982033888,4578892436,3036020209,2782325092,2770553638,1469389963,1382625533,1535959828,1477733194,1563765940,1585787184
Trinidad and Tobago,Changes in inventories,,,,,,,,,,,,,,,,,,,,,44971503,77071321,43961607,94346182,332180117,117594121,73967600,55296167,136804153,30700144,112926262,32495475,79712656,122441512,159245779,243985359,84021448,182944136,272890173,,,,,,
Trinidad and Tobago,Exports of goods and services,2145518109,1834219607,2127206432,2368310175,2331686821,2102790864,2316427091,2191297301,2206557031,2371362121,2560582779,2520907480,2424376464,2317227036,2683079586,2839459832,2801330081,2676805070,2951435810,2853456829,3153668289,3238132927,3279158609,3343611646,3554629122,3959447168,3621892010,4124483123,4095359131,4243608341,6152645569,6164376066,5613649466,7230637775,8200021760,10519626376,12857837987,12245425154,15260971831,10952127626,11170736748,10906869093,9176559978,9056744936,8560125847
Trinidad and Tobago,Imports of goods and services,1128926008,1389320620,1353063142,1384376418,1542590866,1924942448,2424306799,2439139404,2744031829,3660357172,3922399852,3584546083,4186456721,4136359810,3868677813,3840264640,4163277553,3069370394,2821128989,2673081403,2724673743,3069370394,2315673596,2709472739,2421696442,2508646396,2556592494,4068847941,3994265122,3413051867,4136505213,4502316183,4777917457,4495390635,5741101293,6235833994,6432590574,6898022881,7490956293,4861047314,3999352388,4900882610,4793308354,4762415973,4719480774
Trinidad and Tobago,Gross Domestic Product (GDP),5349984682,5405306908,5717714773,5812087982,6033376886,6121241598,6515005677,7107278920,7819959362,8103078989,8942675125,9352710447,9708444360,8707425676,8206698627,7868381308,7610180317,7263154701,6978393405,6920918648,7024982791,7213517411,7094649163,6991891265,7240948545,7527451500,8057625004,8677004313,9381582547,10134243341,10833549364,11285905039,12180704633,13939725000,15047943681,15982390300,18142309565,18953449721,19596300911,18735686331,18718266947,18719574455,18975297762,19305422505,19665873003
Trinidad and Tobago,"Agriculture, hunting, forestry, fishing (ISIC A-B)",105265178,101317734,111844251,103949363,101317734,105265178,102633548,102633548,98686104,94738660,88159586,86843772,98482628,90648782,82367289,91767903,92439376,92663200,90201134,95572914,111912077,115269439,113926494,123327109,124446229,118402977,119500996,128102139,112729883,111265858,114559913,111265858,118036971,101383693,77410293,83815400,67711131,66466710,63886367,57792365,67381725,69486260,58670780,60811916,58926984
Trinidad and Tobago,"Mining, Manufacturing, Utilities (ISIC C-E)",2509335805,2385788643,2551637513,2835989462,3091592923,3281015527,3415159357,3558601062,3648489456,3560561053,3591269532,3266237375,3162142915,2996552817,3082069409,3037097429,2997323065,2768743114,2727196641,2750034469,2789849801,2820122783,2767885887,2591067293,2751794996,2800096163,3023038786,3114201559,3401905854,3903752407,4368592289,4650655324,5219068752,6690535194,7214946789,7865948274,9466915497,11416219285,11551293631,11288320622,11193412052,10867956440,10510345641,10629308547,10723246820
Trinidad and Tobago,Manufacturing (ISIC D),842129107,837886643,878190051,863341427,899402371,782734611,929099619,901523603,950311939,975766723,999100276,933342083,951750216,966675729,953740285,849759210,891550647,825380872,831351077,873640031,897520852,972645934,997521790,967173246,1030855435,1074139423,1174269243,1226912604,1397305195,1640539007,1869376472,1983902639,2234227190,2886789988,3117561291,3401190824,4266024544,4524557161,4680274073,4632314897,4724086241,4637278414,4386545609,4383172136,4364757704
Trinidad and Tobago,Construction (ISIC F),278289222,377678231,412464383,407494933,439796361,499429765,578940972,616211850,869653820,929287225,1018737333,1177759745,1238157681,1009330451,808522881,678698452,536109511,477579553,465437700,427144163,436484051,487261903,462947064,443021971,502797248,536109511,564686777,560876475,640511790,678995842,716336803,805307358,764346610,943049780,1019255823,1183098815,1257018677,,,,,,,,
Trinidad and Tobago,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",1282774757,1290971401,1278676435,1295069723,1446707634,1561460647,1479494209,1573755613,1877031434,1754081777,2004079413,2184405577,2232764105,1978881837,1561471392,1632736589,1548109167,1630191404,1477480265,1391580250,1278319489,1254776522,1245868372,1285955046,1355947651,1410032846,1528642012,1769400916,1913236658,2056408543,2210644716,2173247423,2205997715,2247599437,2327704881,2442552190,2764744252,2863747500,3276113509,2710794785,2472890467,2731507131,2778242683,2803801188,2925353455
Trinidad and Tobago,"Transport, storage and communication (ISIC I)",140217555,122987431,140811697,143188266,125364000,119422578,132493706,188937213,174083659,193690351,261422559,278058540,288386429,289180882,345587043,315397830,323143747,325725719,323143747,330889663,332081343,341416165,336848060,337642513,331684116,401198751,410653074,529899529,612701095,617275768,658142839,724475586,794163092,837317500,830760470,894348413,946499676,991575446,1075490183,1070046323,1079348157,1091303300,1248214556,1261145630,1240895081
Trinidad and Tobago,Other Activities (ISIC J-P),1186022303,1264720884,1301524406,1357576588,1442871394,1575958975,1716325980,1894739815,2101335900,2421643695,2616638586,2899399703,3125495026,2732589732,2548388476,2423061199,2366456123,2178056084,2028882817,2010154061,2047393868,2130518519,2134401862,2162543285,2165885932,2165712020,2289974185,2521562949,2569921131,2677451773,2756212358,2743153608,2969845341,3128182681,3544022241,3493705247,3546695204,3815399384,3881448091,3959249673,4142582276,4307836673,4461644259,4607718617,4790500304
Trinidad and Tobago,Total Value Added,5427076707,5482507418,5739603248,6068221247,6548758518,7035971555,7331921650,7860532514,8704150739,8924852262,9579690536,9938223015,10215785248,9149735103,8486400690,8207600234,7884307237,7492480714,7133407656,7027843927,7026417522,7191487131,7103243704,6994951330,7275072277,7498049048,7994791893,8720784412,9362894792,10128187255,10894113589,11295775923,12152979546,13973243095,15019128709,15963468338,17960708410,18825666378,19527571834,18807537694,18705315581,18837625393,18911598030,19219046143,19582105789
Tunisia,Final consumption expenditure,4089068553,4270621175,4921646986,5247426835,5580401533,6258830258,6637814271,7199497589,7582220969,7891887427,8898105513,9558215057,9911893771,10393239476,11011319399,11330170658,11423318155,11559500493,11836454693,12481105679,13221563869,13483157967,14304866103,14812041179,15289362429,15747929709,16402235377,17194348642,18120494441,19068002303,20101414162,21174191178,22034176127,23172608008,24332571834,25400560594,26663423929,28127948062,29452434732,30643601157,31913837907,33358440343,34762396013,36246473175,37084483754
Tunisia,Household consumption expenditure (including Non-profit institutions serving households),3233495884,3396597820,3970949638,4238320312,4496953382,5009559467,5272270085,5723547924,6044947407,6333712481,7181877476,7700401975,7921261107,8287162057,8781622801,9009074743,9066859429,9128303304,9350446543,9824311465,10491351049,10624149101,11352175161,11725702279,12087032592,12451412106,12997219078,13582665661,14282376984,15109726053,15764160249,16708303926,17293564962,18088251466,19024856849,19940345554,20830207846,21975869600,23031235245,23854969442,24869671386,25891417324,26914755250,28005899083,28505026829
Tunisia,General government final consumption expenditure,853884988,870853604,942970222,1000542310,1075083016,1242345086,1361125397,1470786378,1530601459,1548213678,1702071358,1843633716,1980543790,2096850892,2219804114,2312849795,2349317455,2427330551,2481801233,2654907216,2722149273,2856171771,2943878802,3079300305,3196255239,3290126963,3396309732,3605597509,3834001639,3948144639,4338418330,4459706705,4740902785,5091780478,5313266770,5460215040,5840528993,6159682497,6427680164,6803134296,7057407134,7488353570,7874648271,8272905074,8623221468
Tunisia,Gross capital formation,2608385266,3035414742,3863979396,3210688034,3959583010,3916561383,4324470136,4411201580,4888728774,5194305838,5241705581,6031365123,5990520664,5859414993,6368710100,5566948496,4543826599,3923703400,3395215204,3983437052,4764857387,4734746418,5670953410,5542364053,4832681020,5076838027,5631888289,5926504411,6187996280,6433698662,6600671306,7112512194,6734668413,7139031127,7434818662,6996414975,8036661487,8418317883,9203710390,8875558346,9695162132,7933778829,8373422768,7278458237,7364728471
Tunisia,Gross fixed capital formation (including Acquisitions less disposals of valuables),1660071315,1901929193,2171574999,2188041919,2578102072,3219282747,3680356491,3709761290,3891811587,4168995057,4332883568,4948654645,5353403050,5102597415,5344754580,4903682600,4058959058,3413891838,3196813769,3578550489,4062196729,4143138481,4909078717,5095636043,5146515313,4799611196,4904453329,5325363659,5634232062,6113138322,6375959789,6911525190,6794009175,6673598879,6740333253,6922361072,7576958867,8054230872,8481105705,8776594704,9156954478,7992643413,8369541987,8463013268,8564569427
Tunisia,Changes in inventories,105936408,125825033,181398223,118092872,155872643,97248388,96675667,102392572,132154302,137529084,128077975,150518441,112214660,121128342,148786815,110337284,85252276,81369032,49758293,73021138,105921226,96181961,119733492,91677524,20101035,72749237,116425267,108534036,107035848,89575730,83038492,85976869,60170749,108731019,131081853,74053904,116936305,112497923,150604159,94370848,139676078,71823544,81419073,-30289301,-30754284
Tunisia,Exports of goods and services,1806625888,2145916665,2638278280,2399409774,2763074887,2782574358,3256411477,3486249491,3746775196,4551687741,4553925385,4710880135,4385782415,4427338662,4545614136,4695855953,4994612474,5676056584,6817772955,7301050897,7474466127,7408780943,8002962129,8272689242,9392850080,9518193856,9443622243,10398773551,10936619600,11545744049,12210690392,13634125894,13155228945,13160925376,13879603662,14500624053,15125941075,16910785536,17384278572,16160489056,17873500844,17097585927,17832775673,18179634836,18892377965
Tunisia,Imports of goods and services,1715546126,1794055487,2199039416,2174165163,2606355306,2862871039,3188568287,3673230667,3982595944,4582640004,4788784651,5411964370,5460608574,5338998063,5641541286,4905945997,4694471396,4352604004,4816038955,5644948791,6037671578,5697900178,6367514592,6542919100,6751418798,7004045416,6769069566,7365886163,8200318455,8870672719,9970332957,11874978145,12102254928,12752386133,13808719704,14625422976,16618989178,18214374960,19197940811,17623712098,20311642278,19832737716,20903879803,20518513106,20975694272
Tunisia,Gross Domestic Product (GDP),5707778420,6277656091,7391791172,7344012850,7935356144,8502464056,9174130327,9486213329,10097974359,10760661067,11557843797,12196047006,12137286608,12705303787,13433279826,14193900530,13909864553,14592462244,14829108261,15342499493,16428063732,17069347099,18401734046,18804248246,19402703319,19858379771,21278571379,22435989566,23549478738,24966476336,26039867657,27302742235,27766895376,29285764030,31030950759,32272176864,34096919876,36229180417,37844908684,39026623697,40181567193,39411004084,40945722867,41944270382,42908988602
Tunisia,"Agriculture, hunting, forestry, fishing (ISIC A-B)",841821083,1032095711,1320390603,1192387671,1339418066,1417257687,1481259152,1333044663,1411875875,1344559334,1477125681,1573671772,1411285379,1446715138,1632721370,1916159438,1542362524,2005512819,1390264246,1483800620,1975650895,2250450306,2373267631,2252455183,2028255157,1827288294,2366297683,2437158831,2470731132,2742156003,2731751895,2661789263,2396592002,2827811329,3210057217,2959298101,3193845027,3220102089,3198806781,3493097176,3174315051,3501170219,3703817892,3556192167,3777105049
Tunisia,"Mining, Manufacturing, Utilities (ISIC C-E)",3000523225,3091437171,3395303217,3313877392,3817348225,3939760954,3490464080,3895829031,4342021577,4782728304,5130127213,5178508133,5080553913,5524418178,5582096110,5563512183,5927728198,5858605594,6207540455,6483839619,5380420177,5613860171,5942471878,5752174908,5862688835,6003688556,6259106967,6486128308,6851694538,6893560858,6517018100,6616676639,6732005094,6669553001,6958948610,7077571506,7052484652,7903356337,7886567283,7812796339,8033882958,7424772944,7460198406,7403716101,7825223913
Tunisia,Manufacturing (ISIC D),488636418,613493043,783051421,779968541,872454929,885557168,1090568662,1137126409,1216460809,1349802196,1554283820,1709228002,1795266718,1943506584,2070888579,2177412704,2319470015,2413281447,2575511742,2716722634,2576640301,2676799875,2849751476,2990828282,3248998837,3391486410,3483186334,3744178425,3968409400,4245745369,4489327354,4791776482,4876269415,4928944817,4974522778,5051350226,5215490892,5599039105,5772077977,5693845938,5863760677,5704673985,5805403292,5888168963,6106119593
Tunisia,Construction (ISIC F),357324721,266228102,307892447,331902409,362974124,447715164,468900424,468900424,486742058,545284917,579295530,659861656,673800432,669618799,710598800,718962066,720459591,639443454,623419929,652322174,658162524,653819700,750859362,842281360,873754507,897734047,923212309,986158603,1054977142,1082111803,1138657621,1238971881,1291015018,1296980727,1362657613,1453092554,1547176063,1648745412,1699157063,1762455631,1823732253,1800373639,1832025239,1858937717,1927243020
Tunisia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",479827379,801753496,959217358,935160379,1030513496,1113619423,1182291162,1196492135,1286752556,1379660616,1496397426,1602543681,1658144100,1734444242,1838424247,1893543277,1903804748,1876491126,2221608553,2029507772,2359082088,2254052911,2465318498,2558861795,2738404574,2859105602,2917947353,3077876216,3248632563,3444052540,3540912243,3756353064,3793573489,4008556895,4223794717,4427098346,4676929297,4881300297,5157136352,5270220867,5436015787,5013346854,5312429293,5433877507,5528106855
Tunisia,"Transport, storage and communication (ISIC I)",430074578,389647567,452438456,498026361,541033819,568558592,627908883,697279808,744717278,830410773,868156718,884989369,888559931,922735313,1011489290,1056376359,1013637594,1102262552,1192212742,1268413640,1223521372,1216066936,1386359377,1465863858,1550337368,1633154535,1813695959,2014113504,2209613934,2388782702,2573981038,2823945851,2845586408,2991691619,3385430828,3846932211,4153701366,4485509317,4970509246,5246186566,5719542995,5400945161,5808745422,6403537102,6172798674
Tunisia,Other Activities (ISIC J-P),1827502276,1828357387,1947740135,2043028124,2138413980,2274605807,2396329650,2486771928,2571555043,2720038775,2922649527,3127073530,3251727767,3399575360,3527480873,3676548350,3944527271,4080697040,3930222931,3838477498,4154852257,4540255433,4798283252,5132197683,5447485937,5817420728,6233633446,6585762842,6838546784,7187868777,7629659668,8013279447,8459359339,9056580937,9455404822,9904692380,10714253932,11307834918,11940375770,12493214096,13027423012,13632453233,14145580310,14644244896,14882439289
Tunisia,Total Value Added,7493268370,7985689916,9004907059,8898793041,9936149731,10473684249,10192717425,10730999789,11605661295,12463100842,13398345812,13927824859,13826857268,14668597161,15246339672,15722735433,16057612909,16499813859,16626104929,16896918911,16497177313,17295705841,18505387246,18682124413,19166514209,19696386659,21142098412,22197166666,23320382504,24305816926,24498146389,25410607742,25809831344,27005019004,28693090668,29668685099,31162834857,33390468517,34623397236,35695155125,36761536180,36129833554,37478858704,38338755888,39277678402
Turkey,Final consumption expenditure,94160438285,102405786768,109089065412,111309777959,104219010903,114381667075,126078726162,148460110218,150641045395,148653896795,153828465473,148917177560,156012441753,168091399221,180557972875,182253817775,193624297990,195324704601,197105643109,195546325453,219858123641,226070169974,233480229937,253526028120,239828368866,252049754491,273472657760,294891610253,299440200805,301268221669,318834964530,300236229611,314946786374,341112730433,376327277387,403324814713,423904821579,447765334187,447510539225,443067433938,469729017684,503927297908,505912577717,532815855305,542744799123
Turkey,Household consumption expenditure (including Non-profit institutions serving households),84278741972,91870544575,97797990456,99219020172,91500687524,99131422452,108546555423,129852268108,132415312578,130828820496,138543908782,128019204660,136801687415,146018914424,157851095659,156890765075,166043104881,165522518102,167532246689,165802996275,187534638291,192605709371,198819392164,215895101684,204272178427,214164598943,232340247110,251828180531,253427828491,253641458394,268501951680,250789123734,262681898602,289417212794,321172086719,346388515912,362476623603,382414663317,381204169150,372510772646,397364227530,427895050300,425877322010,447715316456,453986349005
Turkey,General government final consumption expenditure,9213363047,9766889069,10485955585,11380908870,12327593567,15074531114,17480041398,18147376510,17630062471,17205864961,14024383615,20873621502,18659517408,21747882225,22161733461,25291483402,27629742860,30238909334,29916022604,30162388245,32575616853,33768330925,34994163449,37991739656,35889359874,38336622577,41627583094,43344496659,46745469175,48625637667,51376250749,50831228707,53794237423,52389491414,55552987282,56936298801,61739111264,65770170910,66920190274,72126244004,73551164237,76991272601,81723764449,87037401861,91137435376
Turkey,Gross capital formation,14763986478,13476738776,15529952055,17529973282,28072638366,29198182226,32042893267,23736422130,18210831574,18559771445,18559771445,25408780306,22176831110,21770443816,21955552164,25540696597,28308811085,40805854354,37459372030,40896193609,49325966056,44308151099,50104278569,65390668468,46068429354,60841786145,64117912405,71738852861,70899324804,63510391250,73851970819,48718061705,62697829292,69467836334,81542474245,96546898957,109380778181,115749458352,110198613934,78631972277,116694794825,136312209357,124782688399,138960655567,136902782047
Turkey,Gross fixed capital formation (including Acquisitions less disposals of valuables),14676405967,13486367323,16058885805,17379430550,26134398871,27277986194,32633160095,25590254803,21221618518,21805577998,18153619259,23895887514,22531103417,23115062902,23329623773,26003892775,28184892968,40901707864,40475926191,41365723397,47933378568,48140485107,51199778061,64694057595,54363402900,59333327225,67681377539,77722215799,74694219976,62587763413,73518768729,51484360186,59044370572,67409953805,86529012365,101575505641,115041331804,118608509180,111307361894,90108083125,117629918166,138835918538,135090630905,140997125215,139096781767
Turkey,Changes in inventories,589194124,395794763,-364997740,773395037,3929564111,3935284978,41422475,-2215468631,-4218493415,-4580501108,1210104021,3173875563,114688653,-1468016753,-1509071054,44580441,1059950291,1092656501,-3640526953,502904813,3712629680,-4725142093,-208781702,3099076794,-11747484572,4247608113,-3694590039,-7299168527,-3854705418,3400101522,2780933085,-2900309550,7705366920,5381891352,-5419560876,-5028606685,-5639178315,-1002815091,1603184009,-15798307794,2076629863,156104647,-12538370926,1009461386,696910732
Turkey,Exports of goods and services,4496212440,5191982608,5948430407,6988040481,6324631718,6751397719,8347219408,5685494004,7234796180,6743307369,6439919217,10527568942,14109571748,15960239484,20019572987,19633258735,18632077829,23547570677,27884188815,27811869170,28521722613,29584070618,32838632656,35362219366,40730334979,43982324285,53640463683,63899087116,71564583232,63921848108,74137389591,77055147807,82362114002,88008235298,97835227161,105558387658,112572592302,120750577542,124061672659,117814176994,121829156138,131425703675,152867525121,152546186954,162964174532
Turkey,Imports of goods and services,5504737092,6038635522,7186691622,8610420774,8992524552,10088237670,11503242990,11142076406,7809573129,7240779376,12255237188,13787141833,14924729343,17451150673,20893574216,19511719456,18822536839,23150706603,22105771411,23629547194,31430551777,29790790921,33042487102,44866993877,35052021473,45421925462,54744346904,67028018546,68592595683,66044709604,80409717247,60504000254,73129567808,90331169404,109156494485,122444190225,130877822624,144832712890,138851811733,118999565571,143635796497,158969624376,158342288217,172602803775,172335112976
Turkey,Gross Domestic Product (GDP),108950038112,115016262656,123557377742,127587545001,134725038987,144389050957,159496531435,164927093086,167408437061,166362981344,162294093497,170173731971,176236729801,184994034801,197410434823,205783760719,220220084440,241106369808,246218674087,246838261485,269683901888,272182566867,288470741153,311669616520,294665972994,315856047146,337982772176,363428822344,374665544972,362056760699,386584134136,364558594064,387029401185,407407526172,445552308815,482985911162,516280493502,540383458272,543943712245,517693667516,565098632774,614673309604,627750242199,654068729224,673129226622
Turkey,"Agriculture, hunting, forestry, fishing (ISIC A-B)",27520751278,28944790970,29276019578,27005419025,28706418012,29605510179,31672296030,31085748884,31949654043,31936222818,32296478724,31689195603,32680075053,32375312736,32530146276,32381901834,33877511686,34029876232,36693527376,33922395751,36234386464,35907362304,37446580831,36965827277,36698120316,37418864712,39065318355,38152227557,41345293929,38995900823,41756809825,38464886242,41832211598,40996574997,42156409812,45184854754,45799511770,42710858476,44537109076,46119101416,47208699870,50066642507,51630503028,53424835374,52327596423
Turkey,"Mining, Manufacturing, Utilities (ISIC C-E)",14863578297,16187293985,17893869577,20068311325,21535726752,23471030090,25575195418,27312488984,28222762656,26846663911,25908494668,28304658554,29812560690,31788342172,34864123786,36985375903,41015133391,44859696064,45622104470,47524503120,51765280133,53122311479,56241940090,61023729541,57222000859,64420694052,69001618051,76386251714,77734446724,73879058614,78706806778,73088797843,75224783544,80975909909,89954680815,97779863900,105992637305,112126696008,112519420770,104724315011,118321662224,129812442799,132174760516,136647626327,141883342483
Turkey,Manufacturing (ISIC D),12552235833,13644280821,15131506648,17083471098,18330565948,19925324366,21718603073,23152031254,23892897521,22435429770,21555961037,23590845042,25105377157,26978236716,29473724278,31153726343,34424867187,37888008802,38484013114,39646430835,43484516771,44519599550,47088083439,51465332216,47532529831,54146177972,57997168285,64635225151,65393985266,62000227878,66268438957,61299244425,63173133496,68409540630,76407492006,82681054943,89679551396,94729423692,94623743806,87762362428,99903600721,109892290485,111781997525,115944944798,120179269925
Turkey,Construction (ISIC F),6141927428,6059632893,6702473289,7310428255,7409127986,7515633801,8467466981,8501029855,7179622482,7221262538,7846380256,8009484626,7261205069,8524526652,9529188361,10825520485,12020811820,13812416132,13070997621,13863554735,13710534173,13865695643,14731413587,15890306922,15567455229,14840622775,15708593109,16496513693,16619936494,16097230431,16881772591,13939533150,15878215381,17112854236,19531705552,21356426567,25304796082,26739431595,24572030617,20611683403,24390802378,27205624302,27360061260,29372700713,30009470114
Turkey,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",10585737733,11702531800,13277846980,14267457495,15331897881,16871993395,18953015714,19954429714,20038261690,19703403790,19262954366,20940950334,22375289127,24034236184,26240010622,27696941933,29027241124,34551584429,35774840220,34941367045,39247882818,38967682060,41653678996,46475746286,42940096117,47899528717,52148769776,58224938272,59018007827,52804045352,57394972236,50053051293,53017399633,57420468193,64725018625,70030638902,74083616680,77982833204,76777239360,70162665463,78396692135,87021495622,87349203400,92291500743,94050344544
Turkey,"Transport, storage and communication (ISIC I)",7018824204,7619663012,8504572153,9271018933,10312369939,11928894665,13882879320,15406217510,15799236924,15695332486,15232629635,16755291874,17930073481,18759651968,20404932224,20124817647,20661467421,22778082707,23042489972,23789129021,26625981823,26525467660,28665956902,31773802888,31128240852,32905883863,35396915449,38097991547,39974010398,41325167639,45825307503,44152294457,49282956373,53565645124,59583744870,66444124844,71047996674,76142073406,77293926585,72081325956,79228403131,87300713276,89988902370,93310580330,96038839406
Turkey,Other Activities (ISIC J-P),40735686506,42299930832,44031766172,45782166812,47538476128,49549735147,52460909453,54921514682,57210309340,58820618912,60061907698,61418702618,62789488186,64116912700,66161711099,67712374669,70019220144,72775864404,74034366321,75510783139,78125612994,79556936675,81174043027,83253757094,83486886690,85576482772,87739033927,90356188879,93916123075,96577058338,99879516004,107540134822,108598903044,108286972689,116366748051,124718870321,134665471659,143559638749,150749447617,157729548403,164917268254,176252453356,182277853427,194061490863,205281357360
Turkey,Total Value Added,105582542603,111501606693,118461864664,122602186991,129727252892,137805934458,149916488027,155948136509,158794231680,158228920052,158487844113,165088595325,170658865724,177689740365,188093831250,194446493891,205916807139,222376618926,227639999224,229179262458,245404832752,247739116599,259999012999,275825384045,266968879257,283477453151,299851973466,319106529659,329781062733,319982785753,340927807780,325690178516,342569603121,357860601441,392183126347,425514779289,457427922256,479504936483,485548696456,468292528559,510720387733,556265222097,568991497197,596691385793,616590575878
Turkmenistan,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,8145042483,7734884152,7035331686,5047295036,5520924994,6132798801,5342883509,6867425106,8340309969,9195524086,5709526167,7554623530,6571706536,8230823005,9387782174,8485461720,6661628737,7887848759,8944274911,5114336622,3398990254,4503173053,7084377613,6031218589,7114947857
Turkmenistan,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,6904300187,6589873807,5971067458,3792987639,4850488242,5385036782,4670006172,5750041587,6880868541,7944282185,4108348816,6200383523,5288059113,6791471384,7794954502,6607091696,5077465196,6305852556,7477489645,3031311807,1194744544,2076242045,4462806740,3045946534,3862702152
Turkmenistan,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,1240742296,1145010344,1064264229,1254307397,670436751,747762020,672877337,1117383519,1459441428,1251241902,1601177351,1354240008,1283647424,1439351621,1592827673,1878370025,1584163540,1581996204,1466785266,2083024815,2204245711,2426931008,2621570871,2985272056,3252245705
Turkmenistan,Gross capital formation,,,,,,,,,,,,,,,,,,,,,5578430468,5552185220,4859470578,4275769365,4199522840,2982893034,4739211612,4087498652,4095312283,4160000238,3912168309,3757432723,3188785830,3037200877,2892342183,3250324455,3068862701,3250919311,6354776139,9911889034,12286836966,13834998451,13970392733,16529570238,17965558066
Turkmenistan,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,4248794458,4301090973,3826565221,4036402138,2628357464,2057072636,3916143302,3440819588,4095312283,4160000238,3912168309,3757432723,3188785830,3037200877,2892342183,3250324455,3068862701,3250919311,6354776139,9911889034,12286836966,13834998451,13970392733,16529570238,17965558066
Turkmenistan,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,15639973406,14798935419,11462470416,6663775453,13903929624,12664669802,10032616702,4311060851,2939897665,5887222102,10755120550,9643551074,7989331928,7445129912,7734990083,9222235705,11502765387,13177380686,12841508590,15866549913,18073646827,19899548265,21683144334,24546579959,26768065909
Turkmenistan,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,15120391193,14414661720,11781132402,4397187523,13773666180,12889795916,10154624887,6922206059,6373808687,8755948441,9115100366,9107239579,6179350207,6764483723,7468962199,6775805816,5495663602,6763965516,8093947212,9622627427,10532939140,11597035883,13139624990,14490050373,15871675244
Turkmenistan,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,14069939685,13421981936,11413249946,11584448695,9580355260,8890565724,9486232972,8404802360,9001543354,10486797985,11060327691,11540771241,11570451837,11948670072,12546152242,14182216065,15737593223,17478060813,20046612429,21270148145,23226534909,26640683889,29598289691,32617318416,35976896591
Turkmenistan,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,4535704241,4337034980,1241190932,2105737780,3116955330,1433916031,1194675501,1686088190,2268376558,2604967470,2538252059,2743970898,2422024528,2284538249,2302903859,2628100726,2706288190,3295456000,2426859431,2567121680,3331475383,3668039760,4169994009,4588234548,5027658863
Turkmenistan,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,3643505116,3615126337,8716869648,5700871638,3887783330,5034883937,5455202506,3072318285,2935251885,3296732215,3875082059,4077836511,3768349088,3891299451,3978552976,4350422364,4698048644,5490617987,8812618203,9336618188,9234729264,10165598505,11560161282,12717973284,13935831234
Turkmenistan,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,3591650744,3557467512,8659803397,5579453479,3805324194,4942875517,5381668405,2918197725,2710734605,3142737637,3651146894,3831821004,3559560127,3665999487,3748055318,4102015429,4427222906,5174567046,8306449650,8799309670,8703586298,9581072463,10895202491,11986528120,13134358532
Turkmenistan,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,521937554,539296643,542129372,1315941567,650547608,515958888,981120795,951811580,1176001693,1280522949,749056035,629305901,894367824,755014473,772907039,905779089,933956508,1100294012,1784128606,1872421386,1857383246,2047101588,2323790242,2558505751,2803706468
Turkmenistan,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,1211919177,1191007172,242531562,446356278,521691465,363220550,293892872,307317323,348517700,426143815,388543170,462038692,462702141,495384792,572150446,714486829,840294369,871745451,789106620,841111236,996862326,1096593007,1246911246,1372202689,1503353583
